ID,SMILES,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2,PC-1(6%),PC-2(4%),FDA,COCONUT,Fragments
A1ITT_cov,CCOC(=O)C=CCNCCCCN2C1=C(C=CC=C1)CCC3=CC=C(C=C23)Cl,412.191755848,4,1,5.065800000000005,41.57,0.375,3,5,9,37.232906,23.695835,7.204797,5.9719257,-0.19205989072356824,0.7937408202251116,0,0,0
A1ISK_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(C2=NC(=CS2)C(=O)OC)=O)NC(=O)[C@H](C(C)C)NC(=O)OCC3=CC=CC=C3,643.2675842719999,10,4,2.6053000000000015,181.89,0.5161290322580645,3,14,15,1.9525473,-83.1519,-2.34706,6.896711,4.5985779655471335,0.11603875626679615,0,0,0
A1ISA_cov,C#CC1=CC(=O)N(C2=NC(=NC=C12)NC3=C(C=CC=C3)OC)C4=CC=CC=C4,368.127325752,6,1,3.5142000000000024,69.04,0.045454545454545456,4,6,4,3.5230966,21.418713,8.132866,4.895787,-1.1298629401573967,1.1163692428963454,0,0,0
A1IRW_cov,CC(C)(C)[C@@H](C(=O)N1C[Si](C[C@H]1C(=O)N[C@@H](C[C@@H]2CCNC2=O)C#N)(C)C)NC(=O)OC,465.24074575000003,6,3,0.7500800000000027,140.63,0.7619047619047619,2,11,6,33.43371,-65.53353,-2.197185,4.4824376,2.7554859915188787,0.6019909651548545,0,0,0
A1IRC_cov,C=CC(=O)NC1=C(C=C(C=C1)NC(=O)C2=CC(=C(C=C2)C)C#CC3=CN=C4[N]3N=CC=C4)C(F)(F)F,489.1412594760001,5,2,4.833120000000003,88.39,0.07692307692307693,4,10,4,43.61789,45.38092,10.79861,6.636287,-1.4626762330891945,2.3030096989612447,0,0,0
A1IQZ_cov,C=C(C(C1=CC=C(C=C1)C#C)OC(C)=O)C(=O)OC,258.089208928,4,0,2.0012999999999996,52.60000000000001,0.2,1,4,4,-3.1539497,-5.4407964,7.1142335,2.1587565,-0.6737308924549495,-0.4931270230619583,0,0,0
A1IQY_cov,C=C(C(C1=CC=C(C=C1)[N+](=O)[O-])OC(C)=O)C(=O)OC,279.07428713600007,6,0,1.9282,95.74,0.23076923076923078,1,7,5,-2.9779193,-6.5663543,6.9924116,2.2427855,-0.7490370819573453,-0.5879149660305628,0,0,0
A1IQ1_cov,C=C(C(C1=CC=C(C=C1)NC(=O)C)OC(C)=O)C(=O)OC,291.11067264400003,5,1,1.9783999999999995,81.7,0.26666666666666666,1,6,5,-3.5226936,-6.2417855,7.0714235,2.2458496,-0.5403713707539674,-0.4264017146214451,0,0,0
A1IQ0_cov,C=C(C(C1=CC(=C(C(=C1)OC)OCC#C)OC)OC(C)=O)C(=O)OC,348.1209029799999,7,0,2.0492,80.29,0.3333333333333333,1,7,8,-3.9545012,-5.211363,7.0178237,2.0924196,-0.5708998992118627,-0.429209971554329,0,0,0
A1IPK_cov,C=CC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(C)C)NC(=O)COC2=CC(=CC=C2)OC,452.2311221239999,5,2,3.0875000000000012,93.73000000000002,0.34615384615384615,2,7,13,1.1394019,-48.065636,1.3170455,6.4500785,1.6490624762110189,-0.05937682297953237,0,0,0
A1INH_cov,CCCCCC1=CC=C(C=C1)SCC[P](=O)(OCC)N2CCC[C@@H](C2=O)N,412.19495054600003,5,1,4.690700000000004,72.63,0.65,2,7,11,-34.145687,5.5374856,4.5707703,2.88982,-0.3143360545029248,0.16679495041494444,0,0,0
A1IND_cov,CC=CC=CC(=O)N[C@H]([C@@H]2CC(=C[C@@H]1COC[C@@H](O1)CC=CC(=O)CC(=CC=CC(=O)O2)C)C)O,485.2413524599999,7,2,3.0071000000000025,111.16,0.4444444444444444,2,8,4,-38.124893,33.41601,6.1014705,3.169028,0.3019588292181548,0.2571865752720866,0,0,0
A1IMY_cov,CC1(C[C@@H](C(=O)N1)C[C@@H](C#N)NC(=O)[C@@H]2[C@@H]4CC[C@H](N2C(=O)[C@@H](CC3CCC3)NC(=O)C(F)(F)F)CC4(F)F)C,575.253095668,5,3,2.55168,131.4,0.8076923076923077,5,14,8,35.15287,-66.6843,-2.4220324,4.398863,2.01115877521197,0.27511710129814154,0,0,0
A1IMU_cov,CNC(=O)C([C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2CC2)N3C=CC=C(C3=O)NC(=O)NC4=CC=CC=C4)=O,536.238332744,7,5,1.1596000000000022,167.5,0.4074074074074074,4,12,11,8.901289,-72.3276,-3.8988152,5.3181167,2.946727321346631,1.2392132587593465,0,0,0
A1IMD_cov,C=CC(=O)NC1=C(C=CC(=C1)OCC2=C[N](N=C2)C)[S](=O)(=O)N(C)C,364.12052611999997,6,1,1.3739,93.52999999999999,0.25,2,9,7,45.710228,51.767994,10.546333,6.5146446,-1.014629286020952,1.8714441938397848,0,0,0
A1IM9_cov,CC=CC=CC(=O)N[C@H]([C@@H]2CC(=C[C@@H]1CSC[C@@H](O1)CC=CC(=O)CC(=CC=CC(=O)O2)C)C)O,501.2185088399999,7,2,3.723700000000003,101.93,0.4444444444444444,2,8,4,-38.126205,33.409798,6.068129,3.0640109,0.4351547281427897,0.28972238764101865,0,0,0
A1ILY_cov,C=CC(=O)N(C1=CC=C(C=C1)O[C@@H]2CC[C@H](C2)N)[C@@H](C)C3=CC=C(C=C3)Cl,384.16045572,3,1,4.8788000000000045,55.56,0.3181818181818182,3,5,6,29.272608,33.62883,9.748775,5.653583,-0.2695677902644357,1.1824519595387417,0,0,0
A1ILX_cov,C=CC(=O)N([C@@H](C)C1=CC=C(C=C1)Cl)C2=CC(=C(C=C2)O[C@@H]3CC[C@H](C3)NC(=O)N[C@@H]4CC[S](=O)(=O)C4)Cl,579.1361474519999,5,2,5.059800000000005,104.81,0.4074074074074074,4,11,8,30.227127,32.346325,9.878073,5.651691,0.045444433532353515,1.5704826089206294,0,0,0
A1ILW_cov,C=CC(=O)N([C@@H](CC(N)=O)C1=CC=C(C=C1)Cl)C2=CC(=C(C=C2)O[C@@H]3CC[C@H](C3)NC(=O)N[C@@H]4CC[S](=O)(=O)C4)F,606.171511644,6,3,3.4010000000000007,147.89999999999998,0.39285714285714285,4,13,10,30.372644,32.159874,9.7026415,5.8927307,-0.050028957974138054,1.3276351475010906,0,0,0
A1ILV_cov,C=CC(=O)N(C1=CC=C(C=C1)O[C@@H]2CC[C@H](C2)N)[C@@H](CC(C)(C)O)C3=CC=C(C=C3)Cl,442.202320532,4,2,5.019900000000005,75.79,0.4,3,6,8,29.293903,33.905315,9.815909,5.67209,-0.029540671925574507,1.003886112389309,0,0,0
A1ILU_cov,C=CC(=O)N(C1=CC=C(C=C1)O[C@@H]2CC[C@H](C2)NC(=O)N[C@H]3CCNC3)[C@@H](C)C4=CC=C(C=C4)Cl,496.22411859600004,4,3,4.581200000000003,82.7,0.4074074074074074,4,8,8,29.775425,32.933495,9.925584,5.536797,0.44957946067569743,1.6415917113867797,0,0,0
A1IKS_cov,C1=CC2=C(C=C1)N(C[C@@H](C2)O)[S](=O)(=O)C3=CC(=C(C=C3)C=O)Br,394.9826910279999,4,1,2.3739,74.68,0.1875,3,7,3,0.58540934,55.280514,8.931145,8.987833,-1.3140742032871966,0.9569089384096517,0,0,0
A1IKN_cov,C(C1=C(C=C(C=C1)[N]3C2=C(C=CC=C2)N=C3C4=CN=CC=C4)Br)=O,377.016374104,4,0,4.662500000000002,47.78,0.0,4,5,3,-9.692034,58.950817,10.384412,3.06941,-1.9557890369976945,1.0768098232597765,0,0,0
A1IJC_cov,CC(C)C[C@@H](C(=O)NCC(=O)CCl)N[C@@H](C1=CC=C(C=C1)C2=CC=C(C=C2)[S](=O)(=O)C)C(F)(F)F,532.1410407159999,5,2,4.2889000000000035,92.34,0.4166666666666667,2,11,11,18.978739,-30.695425,3.794016,5.605688,0.5224207708305332,-1.344966411858475,0,0,0
A1IJ7_cov,C[C@@H]([C@@H]1CCCN1C)OC2=CC(=NC(=N2)C3=NOC(=N3)[C@]4(CCCC5=C4C(=C(S5)N)C#N)C)N6CC[C@@H](C6)N=C=NC7(CC7)COC,658.3162062040002,14,1,4.477380000000004,164.17,0.6363636363636364,7,14,10,25.48815,49.19806,7.1721263,5.303555,-0.09349300155111134,0.8774390370004206,0,0,0
A1IIO_cov,C1=C(N=CC(=N1)Cl)C#N,138.993724744,3,0,1.00168,49.57,0.0,1,4,0,-2.8976188,28.376423,7.383016,4.9832263,-1.9243630970259535,-0.13251779210505185,0,0,Frag233
A1II4_cov,CC1=C(N=CC(=N1)C#N)Cl,153.009374808,3,0,1.3100999999999998,49.57,0.16666666666666666,1,4,0,-3.0827136,28.567669,7.514562,5.0051823,-1.8065984715257248,-0.06345507743500302,0,0,Frag234
A1II1_cov,CCC1=NC(=C(N=C1Cl)Cl)C#N,200.98605252,3,0,2.21748,49.57,0.2857142857142857,1,5,1,-4.1574507,29.839785,6.635984,5.006832,-1.5401073141327415,-0.6600304361823747,0,0,Frag235
A1IHC_cov,C=CC(=O)N1CC[C@@H](C1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OC,442.12079639999996,6,1,4.340200000000004,76.58000000000001,0.22727272727272727,4,9,6,47.580257,31.307516,9.390454,7.2640767,-0.7271045279467535,3.3686401852739953,0,0,0
A1IGH_cov,C(C1=C(C=C(C=C1)[N]3C2=C(C=CC=C2)N=C3C4=CC=C(C=C4)OCCO)Br)=O,436.0422545039999,5,1,4.638600000000004,64.35,0.09090909090909091,4,6,6,-9.774971,58.893948,10.259009,3.0531473,-1.6398504553564155,0.6865932806309729,0,0,0
A1IGF_cov,CC1=CC=C(C=C1)C2=NC=C[N]2C3=CC(=C(C=C3)C=O)Br,340.021125136,3,0,4.422720000000002,34.89,0.058823529411764705,3,4,3,-8.856449,62.213978,10.619423,2.8924985,-1.7644149370099176,0.7845249563972919,0,0,0
A1IFK_cov,C5[C@@](C([C@H](CC1CCCCC1)NC(=O)[C@H](CC2=CC=C(C=C2)OC)NC(=O)[C@H](COCC3=CC=CC=C3)NC(=O)CN4CCN(CC4)C(=O)OC(C)(C)C)=O)(C)O5,791.446928532,10,3,3.7900000000000063,168.14,0.6046511627906976,5,14,18,-22.44186,-66.16665,0.4743331,9.116562,2.6144218568957127,0.07150286400092083,0,0,0
A1IF8_cov,CCCC[C@@H](C(=O)N[C@@H](CC1CCCCC1)C([C@]2(CO2)C)=O)NC(=O)[C@@H]3CC(CN3C(=O)[C@H](C)NC(=O)CN=[N+]=[N-])(F)F,611.3242885359999,7,3,2.525800000000002,185.97,0.8214285714285714,3,15,15,-28.646988,-52.46511,1.4686286,8.921167,2.227761424338157,-1.022965113916734,0,0,0
A1IF5_cov,CC1=C(C=CC=C1)C2=NC=C[N]2C3=CC(=C(C=C3)C=O)Br,340.021125136,3,0,4.422720000000002,34.89,0.058823529411764705,3,4,3,-9.182281,61.436214,10.688184,2.9243984,-1.6909588239650135,0.7910830804888445,0,0,0
A1IF4_cov,CC1=CC(=CC=C1)C2=NC=C[N]2C3=CC(=C(C=C3)C=O)Br,340.021125136,3,0,4.422720000000002,34.89,0.058823529411764705,3,4,3,-8.785794,62.29721,10.532607,2.7431746,-1.7837777887297774,0.8473970497458455,0,0,0
A1IF3_cov,CCC1=CC=C(C=C1)C2=NC=C[N]2C3=CC(=C(C=C3)C=O)Br,354.0367752,3,0,4.676700000000002,34.89,0.1111111111111111,3,4,4,-8.755312,62.81535,10.570487,2.8207583,-1.4030675545795195,0.481099376852876,0,0,0
A1IF1_cov,CCOC1=CC(=C(C=C1)C(=O)OC2=CN=CC(=C2)Cl)F,295.041149112,4,0,3.4920000000000018,48.42,0.14285714285714285,2,6,4,21.712418,25.576256,8.378873,5.1227937,-1.2720720830760532,0.2504019077500968,0,0,0
A1IEY_cov,C1=CC=C(C=C1)COC2=CC(=C(C=C2)C(=O)OC3=CN=CC(=C3)Cl)F,357.056799176,4,0,4.672300000000003,48.42,0.05263157894736842,3,6,5,21.709219,25.528162,8.360339,4.9922714,-1.196301729748993,0.18847468015683333,0,0,0
A1IE0_cov,C=CC(=O)N1CCC[C@@H]1C#CC2=C(C=CN=C2)C3=C(C4=C([N]3[H])CCNC4=O)NC5=C(C(=CC=C5)F)OC,499.201967912,5,3,3.7824000000000018,99.35000000000001,0.25,5,9,5,45.22154,24.653492,9.09839,7.0816603,0.07967209819449152,3.553479635391428,0,0,0
A1IDV_cov,C=C[S](=O)(=O)C1=C(C(=C(C(=C1N[C@@H]2CCCCCCCC=CCC2)F)[S](=O)(=O)N)F)F,480.13643400399997,5,2,4.529700000000004,106.33,0.5,2,11,5,-32.449577,38.28219,6.319391,4.177293,-0.6372208980352865,1.137564559808058,0,0,0
A1IDP_cov,C=CC(=O)N(C1=CC=C(C=C1)O[C@@H]2CC[C@H](C2)N)[C@@H](C)C3=CC(=C(C=C3)C(F)(F)F)C#N,443.182061668,4,1,5.115880000000004,79.35,0.3333333333333333,3,8,6,28.84923,33.48901,9.739336,5.673652,-0.25921388766714365,1.4513146083753787,0,0,0
A1IDO_cov,C=CC(=O)N(CC1=CC=C(C=C1)Cl)C2=CC=C(C=C2)O[C@@H]3CC[C@H](C3)N,370.144805656,3,1,4.317800000000004,55.56,0.2857142857142857,3,5,6,29.272871,34.715122,9.555628,5.7400084,-0.735218593356769,1.408100000337029,0,0,0
A1IDG_cov,C=CC(=O)N(CC1=CC=C(C=C1)Cl)C2=CC=C(C=C2)F,289.066969936,1,0,4.198300000000002,20.310000000000002,0.0625,2,4,4,29.27138,35.273335,9.303942,5.830029,-1.46798604142963,0.6961848718019814,0,0,0
A1ICP_cov,CC(C)(C)OC(=O)NC1=CN=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(C(=O)N)=O,504.23324736399996,9,4,-0.0030999999999966055,191.57999999999998,0.6086956521739131,3,13,10,10.288399,-70.31901,-3.9851992,5.299054,3.034372392923968,0.9001319137781739,0,0,0
A1ICA_cov,C1=C(C=CC(=C1)Cl)C=CC=O,166.018542524,1,0,2.5521000000000003,17.07,0.0,1,2,2,0.28443688,40.137726,8.335072,4.0270777,-1.6182408887957183,0.21760872354024902,0,0,Frag236
A1IBA_cov,C=CC(=O)NC1=CC=C(C=C1)C2=NC=NC3=CC=CC=C23,275.105862036,3,1,3.4213000000000013,54.88,0.0,3,4,3,46.054504,47.701897,11.154582,6.170218,-1.507666894724558,1.7123250530525704,0,0,0
A1IB9_cov,C1=C(C=CC(=C1)[N](=O)=O)C=CC=O,177.042593084,3,0,1.8068999999999997,60.21,0.0,1,4,3,-0.44807723,40.633976,8.162753,3.3931646,-1.6405592765089607,0.01241322902864472,0,0,0
A1IB0_cov,CCOC(=O)C12CC(C1)(C2)C(=O)CCl,216.055321956,3,0,1.5277,43.370000000000005,0.8,3,4,4,-14.7830305,-0.4471449,5.3031573,4.992814,-0.7493705208455261,-0.9337447781150898,0,0,0
A1IAR_cov,C[N]1C(=CN=C1COCC#C)[N+](=O)[O-],195.064391148,5,0,0.47809999999999975,70.19,0.375,1,6,4,-12.483669,22.925493,6.2297344,4.06684,-1.3926665612133446,-0.2087117642063026,0,0,0
A1IAQ_cov,CC1=NC=C([N]1CCO)[N+](=O)[O-],171.064391148,5,1,0.09201999999999982,81.19,0.5,1,6,3,-12.1116295,22.788877,5.977151,3.9308162,-1.5122557864784456,-0.5601294836361518,DB00916,CNP0485974.0,0
A1I9E_cov,CC[C@]9(C)[C@H](C(=O)N1[C@@H]2CC[C@H]1CN(C2)C3=NC(=NC4=C(C(=NC=C34)C5=C6C(=CC(=C5)O)C=CC(=C6C#C)F)F)OC[C@@]78CCCN7C[C@@H](C8)F)OC9=O,740.293403008,10,1,5.286600000000004,121.22,0.475,9,14,7,29.789833,25.19347,7.7667975,6.9779177,-0.28077552086926916,1.628972422458788,0,0,0
A1I71_cov,C[N]1C=C(C=N1)C2=CC=CC3=CN=C(C=C23)NC4=NC(=CC=C4[N+](=O)O)F,365.1156783280899,6,2,3.712600000000001,95.94000000000001,0.05555555555555555,4,9,4,-9.399514,24.568707,7.2278633,3.964208,-1.4533591264619592,0.6908341435704853,0,0,0
A1I52_cov,C1=C(C=CC(=C1)OCCC2=CC(=C(C=C2)Cl)Cl)CC3=NC(=NO3)C([C@H](CCCCN)NC(=O)C4=CC=C(C=C4)F)=O,598.1549889880001,7,2,5.838100000000005,120.34,0.26666666666666666,4,11,14,13.127499,-41.164696,3.4767692,5.9227123,-0.1896274995368639,-0.250055471291174,0,0,0
A1I4O_cov,C1N(CN(CN1[S](=O)(=O)CCCl)[S](=O)(=O)CCCl)[S](=O)(=O)CCCl,464.94233133599994,6,0,-0.5156999999999983,112.13999999999999,1.0,1,15,9,36.549717,5.2785573,5.9309907,5.826385,-1.401532919607096,-0.7941547986268345,0,0,0
A1I1E_cov,C2C13CN(CC1(CN2C(=O)CCl)CN(C3)C(=O)CCl)C(=O)CCl,381.04137447599993,3,0,0.20220000000000082,60.93,0.7857142857142857,3,9,3,40.06543,3.164598,6.725545,7.699798,-1.2604456624310065,-0.5713448225025264,0,0,0
A1I1B_cov,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C=O)NC(=O)[C@H]([C@@H]2CCN=C(N2)N)NC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,607.3118320320002,8,7,0.4840000000000066,204.10999999999999,0.41935483870967744,3,13,15,-3.162984,-66.36469,0.5687121,6.541537,3.235709552120445,-0.3319724684976006,0,CNP0411766.1,0
A1I0W_cov,C1=CC(=C(C=C1)F)CNC2=C(N=C3[N]2C=CC=C3)C4=CC=C(C=C4)NC(=O)CCl,408.115317096,4,2,4.929800000000004,58.43,0.09090909090909091,4,7,6,32.44512,-11.774304,5.701526,7.462439,-1.2178691282138265,0.5581186670454051,0,0,0
A1I0V_cov,C1=CC=C(C=C1)CNC2=C(N=C3[N]2C=CC=C3)C4=CC=C(C=C4)NC(=O)CCl,390.12473890800004,4,2,4.790700000000003,58.43,0.09090909090909091,4,6,6,32.44816,-11.799176,5.768993,7.334651,-0.901944127903957,0.30090214843778396,0,0,0
A1I0U_cov,CC1=C(C(=CC=C1)C)NC2=C(N=C3[N]2C=C(C=C3)Cl)C4=C(C=C(C=C4)NC(=O)CCl)F,456.091994808,4,2,6.331540000000003,58.43,0.13043478260869565,4,8,5,32.562977,-9.080165,5.7635565,7.512467,-1.1865681514793682,0.9865828082715066,0,0,0
A1I0T_cov,CC2=C[N]1C(=C(N=C1C=C2)C3=C(C=C(C=C3)NC(=O)CCl)F)NC4=C(C=CC=C4C)C,436.146617224,4,2,5.986560000000003,58.43,0.16666666666666666,4,7,5,32.63325,-9.12051,5.7789106,7.3824296,-1.1518262170656979,0.9110147157815962,0,0,0
A1I0S_cov,CC1=C(C(=CC=C1)C)NC2=C(N=C3[N]2C=CC=C3)C4=C(C=C(C=C4)NC(=O)CCl)F,422.13096716,4,2,5.6781400000000035,58.43,0.13043478260869565,4,7,5,32.490425,-9.521599,5.675276,7.696699,-1.0909573426059933,0.9150966888006665,0,0,0
A1I0P_cov,CC2=C[N]1C(=C(N=C1C=C2)C3=CC=C(C=C3)NC(=O)CCl)NC4=C(C=CC=C4C)Cl,438.10141662,4,2,6.192440000000004,58.43,0.13043478260869565,4,7,5,33.370625,-10.057605,5.673824,7.541059,-1.1025284550117098,0.7248686874876411,0,0,0
A1I08_cov,C=CC(=O)N[C@H]1CCCN(C1)C(=O)O[C@@H]2[C@H](O[C@H]([C@@H]2O)[N]3C=NC4=C3N=C(NC4=O)N)CO[P](=O)(O)O[P](=O)(O)O,623.1142071840001,14,7,-1.5417999999999976,290.97999999999996,0.5263157894736842,4,22,9,-64.25378,47.43861,3.1145787,-1.1610155,-0.30354859035644743,2.087015340136487,0,0,0
A1I02_cov,CC1=C(C(=CC(=C1)O)C)NC2=C(N=C3[N]2C=CC=C3)C4=CC=C(C=C4)NC(=O)CCl,420.135303592,5,3,5.244640000000003,78.66,0.13043478260869565,4,7,5,32.662888,-10.755438,5.6353006,7.5349855,-1.0913247230319125,0.5173743017940056,0,0,0
A1I01_cov,CC1=C(C(=CC=C1)Cl)NC2=C(N=C3[N]2C=CC=C3)C4=CC=C(C=C4)NC(=O)CCl,424.08576655599995,4,2,5.884020000000004,58.43,0.09090909090909091,4,7,5,33.01444,-10.491135,5.676009,7.5903287,-1.0416595805520048,0.7289506605067115,0,0,0
A1I00_cov,CC1=C(C(=CC=C1)F)NC2=C(N=C3[N]2C=CC=C3)C4=CC=C(C=C4)NC(=O)CCl,408.115317096,4,2,5.369720000000004,58.43,0.09090909090909091,4,7,5,32.734066,-10.56841,5.748713,7.572223,-1.030964558473236,0.749539682720438,0,0,0
A1H9Z_cov,CC(C)(C)OC(=O)NC1=CC(=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(C(=O)NC)=O)F,535.244226648,8,4,1.0017000000000014,164.7,0.6,3,13,10,9.438161,-70.8147,-3.8656347,5.4533544,3.125656619416873,1.1059251366904337,0,0,0
A1H9Y_cov,CC(C)C(=O)NC1=CC=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(C(=O)NC)=O,487.243083776,7,4,0.11010000000000375,155.47,0.5833333333333334,3,11,11,9.038547,-72.15135,-3.8804357,5.401771,2.979067990589996,1.127610065565616,0,0,0
A1H9E_cov,CC(C)(C)OC(=O)NC1=CC(=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(C(=O)N)=O)F,521.228576584,8,4,0.7410000000000025,178.69,0.5833333333333334,3,13,10,9.780251,-70.44762,-3.8552756,5.3621182,3.0556181347933267,0.8685579936034146,0,0,0
A1H9D_cov,CC(C)(C)OC(=O)NC1=NC=CN(C1=O)[C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(C(=O)N)=O,504.23324736399996,9,4,-0.0030999999999966055,191.57999999999998,0.6086956521739131,3,13,10,10.615247,-70.324356,-3.8187835,5.3523674,2.9551015975788784,1.061723868094161,0,0,0
A1H8S_cov,B2(C1=C(C=CC=C1)[C@H](O2)CN[S](=O)(=O)N3CCCC3)O,296.100208424,4,2,-0.6243999999999992,78.87,0.5,3,8,4,-29.968382,33.308834,6.3165865,2.459166,-0.6180807744437612,0.2316153936698774,0,0,0
A1H8R_cov,B2(C1=C(C=CC=C1)[C@H](O2)CN)O,163.08045896000002,3,2,-0.5959,55.480000000000004,0.25,2,4,1,-30.184258,31.794506,6.2145596,2.5721197,-1.2596510178095992,-0.9887556044815499,0,0,Frag237
A1H7T_cov,C[C@@H]1C(=O)N(CCN1C2=C(N=C(S2)[S](=O)(=O)CC)[S](=O)(=O)C3=C(C=CC=C3)C#N)C,468.05958273999994,9,0,1.30808,128.51,0.3888888888888889,3,12,5,17.065046,21.715658,6.89521,4.9963956,-0.7191727647072721,0.759791950993879,0,0,0
A1H7Q_cov,C=CC(=O)N1CCC[C@@H]1C2=CC=CC=C2,201.1153641,1,0,2.536100000000001,20.310000000000002,0.3076923076923077,2,2,2,28.276915,52.19406,9.236471,6.916585,-0.783505355073422,1.9107177866832716,0,0,Frag238
A1H7O_cov,C=CC(=O)N6CC1=C([N](C(=N1)C2=CC(=CC=C2)C=CC3=NC=C(O3)C4CC4)C5=CC=NC=C5)C6,449.18517497600004,6,0,4.998300000000005,77.05,0.18518518518518517,6,7,6,17.08404,67.18933,9.670173,6.8478093,-1.371515318732462,2.8873350019824104,0,0,0
A1H7N_cov,C=CC(=O)N5CC1=C([N](C(=N1)C2=CC(=CC=C2)C#CC3=NC=CC=N3)C4=CC=NC=C4)C5,418.15420919600007,6,0,3.152300000000002,76.80000000000001,0.08,5,7,3,17.151894,67.2258,9.864932,6.862531,-1.7551900269547198,2.355598704833822,0,0,0
A1H71_cov,CCCCCC(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]1CCCCNC(=O)C=C([H])[C@@H](NC1=O)CC2=CC=CC=C2,500.29987037999996,5,5,1.5009000000000037,136.63,0.5555555555555556,2,9,10,-32.8786,-27.178307,2.4098365,4.0999513,2.2065727055968454,-0.47982645951809905,0,0,0
A1H67_cov,C[C@H]1N(CCN(C)C1=O)C2=C(N=C(S2)[S](=O)(=O)CC)[S](=O)(=O)C3=C(C=CC=C3)Cl,477.0253614199999,8,0,2.0897999999999994,104.72,0.4117647058823529,3,12,5,17.066692,21.714876,6.7774243,4.8230476,-0.7724644981785735,0.8266216878034967,0,0,0
A1H5U_cov,C[C@@H]1CN([C@H](CN1C(=O)C=C)C)C2=NC(=O)N3C4=C(C=CN=C4C(C)C)OCCOC5=C(C=CC(=C5C6=C(C=C2C3=N6)Cl)F)F,636.206337592,9,0,5.280500000000005,102.68,0.34375,6,13,3,20.254158,60.873913,9.66475,7.814349,-0.2807756270828737,2.937243645714481,0,0,0
A1H5I_cov,C=CC(=O)N1CCC2=C(C1)C=C(C=C2)OC3=CC(=C(C=C3)C(F)(F)F)F,365.10389160000005,2,0,4.707500000000003,29.540000000000003,0.21052631578947367,3,7,3,28.382402,49.133587,9.43314,6.7870884,-1.4612166886004077,2.10387140745076,0,0,0
A1H5F_cov,C1=C(C=C(C(=C1)C(F)(F)F)F)[S](=O)(=O)N2CCOC3(C2)CN(C3)C(=O)CCl,430.03771852,4,0,1.6851999999999996,66.92,0.5333333333333333,3,12,3,50.788143,4.026735,7.1464343,8.848277,-1.344048789340588,0.5478310244644963,0,0,0
A1H50_cov,C=C[S](=O)(=O)OC[C@@H]1[C@H]([C@H]([C@H](O1)OCC2=C[N]([H])N=N2)O)O,321.06307082,9,3,-1.742099999999999,143.86,0.6,2,11,7,-66.28621,22.039942,5.0346003,0.42584527,-1.0825113816657956,0.05378244259485608,0,0,0
A1H4A_cov,C1CN(CCN([C@@H]1C(=O)NCCN2CCOCC2)C(=O)C3=CN4C=C(C=C(C4=N3)C5=CC(=C(C=C5)C=O)C(F)(F)F)C(=O)O)S(=O)(=O)C6=CC=CC=C6,756.21891774,10,2,2.8846000000000016,170.92999999999998,0.34285714285714286,6,18,10,7.897557,55.87566,8.284195,8.616489,-0.16755684881085353,1.5432684404471386,0,0,0
A1H46_cov,C[C@@]1(CCC[C@H](C1)NC2=NC(=C(C=N2)Cl)C3=C[N]([H])C4=CC=CC=C34)NC(=O)C5=NC=C(C=C5)NC(=O)C=CCN(C)C,586.2571500399999,7,4,5.272800000000003,127.92999999999999,0.3225806451612903,5,11,9,57.966644,28.394684,8.461537,6.7940173,0.18209724108581854,2.155671025228566,0,0,0
A1H39_cov,[C@H]6(O)[C@H](O)[C@@H](O[C@@H]5[C@H](O)[C@H]1OC[C@H]([C@@H]1O[C@H]4[C@H](O)[C@@H](O[C@@H]3[C@H](O)[C@H]2OC[C@H]([C@@H]2O)O3)[C@@H](O)[C@H](O4)CO)O5)[C@@H](O[S](=O)(=O)O)[C@H](O6)CO,710.1575438560001,21,10,-7.8305000000000105,328.74,1.0,6,23,10,-64.05147,28.385834,4.6178775,-0.24869534,-1.2939012924171829,-1.5025816720394973,0,0,0
A1H37_cov,C1[C@@H]2[C@@H]([C@H](O1)[C@H]([C@H](O2)F)F)O,166.044150556,3,1,-0.2214000000000001,38.69,1.0,2,5,0,-52.736526,25.615393,5.154038,1.2085824,-1.5113714088594756,-1.020913485389165,0,0,Frag239
